true_member,predicted_member,attack_score,true_class
0,0,0.474537,3
0,0,0.298313,5
0,0,0.278093,3
0,1,0.567395,1
0,0,0.242137,8
0,1,0.574811,7
0,0,0.255770,5
0,1,0.573537,7
0,1,0.587262,3
0,1,0.582001,0
0,0,0.361986,9
0,0,0.497264,2
0,0,0.432629,5
0,1,0.504105,8
0,1,0.571402,7
0,0,0.461540,4
0,0,0.415914,4
0,0,0.280997,2
0,1,0.518074,0
0,1,0.595564,0
0,0,0.374510,3
0,1,0.530463,9
0,0,0.352521,5
0,0,0.207542,0
0,0,0.214072,4
0,1,0.538597,9
0,1,0.558168,9
0,0,0.230992,2
0,0,0.168299,8
0,0,0.053227,5
0,1,0.568361,4
0,0,0.477622,0
0,1,0.553003,1
0,1,0.571254,8
0,0,0.395008,9
0,1,0.571951,8
0,1,0.583136,3
0,0,0.493950,9
0,1,0.606358,4
0,1,0.541862,9
0,1,0.579805,7
0,0,0.498446,6
0,1,0.554044,1
0,0,0.423928,5
0,1,0.550300,2
0,0,0.376896,8
0,1,0.602385,7
0,0,0.483148,4
0,0,0.206938,3
0,1,0.520950,3
0,1,0.551678,9
0,1,0.570735,2
0,1,0.623019,5
0,1,0.573462,7
0,0,0.389476,3
0,1,0.581112,7
0,0,0.486525,9
0,0,0.318131,1
0,1,0.573429,3
0,1,0.555273,7
0,1,0.539959,1
0,1,0.567562,9
0,1,0.589058,7
0,1,0.556836,6
0,0,0.356211,8
0,1,0.572793,0
0,1,0.556893,6
0,1,0.571878,7
0,0,0.188916,1
0,0,0.459092,4
0,1,0.563879,9
0,0,0.483227,5
0,1,0.517358,9
0,1,0.569475,7
0,1,0.564133,1
0,1,0.564170,9
0,1,0.572259,0
0,0,0.486638,1
0,0,0.090205,5
0,1,0.595985,2
0,0,0.359674,9
0,1,0.543075,8
0,0,0.458256,4
0,1,0.542193,1
0,1,0.617499,3
0,1,0.630340,5
0,1,0.568412,8
0,1,0.517399,2
0,1,0.557704,6
0,1,0.560989,6
0,1,0.555975,0
0,0,0.490928,1
0,1,0.627449,2
0,1,0.561786,5
0,1,0.507916,5
0,0,0.159437,9
0,1,0.562468,2
0,0,0.485702,9
0,1,0.557107,1
0,1,0.551848,6
0,0,0.179118,9
0,1,0.575321,4
0,1,0.597173,3
0,0,0.171600,2
0,1,0.607917,2
0,1,0.691371,3
0,1,0.571884,8
0,0,0.398052,3
0,0,0.150337,2
0,0,0.326782,1
0,0,0.409340,5
0,1,0.634914,5
0,1,0.528751,9
0,0,0.233545,8
0,1,0.546312,6
0,0,0.424149,6
0,1,0.572767,7
0,1,0.553393,9
0,1,0.585381,7
0,1,0.559940,1
0,0,0.499046,0
0,0,0.283093,3
0,0,0.449387,3
0,1,0.659830,3
0,1,0.565784,1
0,0,0.268747,5
0,0,0.081215,0
0,1,0.529773,4
0,1,0.502312,1
0,1,0.604449,5
0,1,0.573329,7
0,0,0.058949,2
0,1,0.609239,2
0,1,0.562168,5
0,1,0.556959,8
0,0,0.366846,9
0,1,0.551217,4
0,0,0.460941,1
0,1,0.581267,5
0,1,0.518868,1
0,1,0.550874,1
0,1,0.623493,0
0,1,0.552772,6
0,1,0.634164,3
0,1,0.550544,1
0,1,0.561034,1
0,1,0.536941,1
0,1,0.551807,6
0,1,0.605281,2
0,1,0.572870,0
0,0,0.358894,3
0,0,0.078551,2
0,1,0.550282,7
0,0,0.326135,7
0,1,0.561466,9
0,0,0.076926,5
0,1,0.571732,8
0,1,0.527082,0
0,0,0.177684,3
0,0,0.141773,0
0,1,0.550810,6
0,0,0.297589,5
0,1,0.593191,5
0,0,0.116011,5
0,1,0.621800,2
0,0,0.265640,0
0,0,0.428326,6
0,1,0.571415,7
0,1,0.621420,4
0,1,0.615250,3
0,0,0.122988,0
0,1,0.515213,1
0,1,0.565121,1
0,0,0.155653,3
0,1,0.560449,0
0,1,0.572752,7
0,1,0.549759,9
0,1,0.578746,2
0,0,0.470747,0
0,1,0.541236,2
0,0,0.429262,5
0,1,0.556193,9
0,0,0.119718,3
0,1,0.539313,8
0,1,0.586698,5
0,1,0.550086,6
0,0,0.461133,7
0,1,0.546582,6
0,1,0.557329,1
0,0,0.458285,1
0,1,0.556630,1
0,0,0.343855,2
0,0,0.133615,9
0,0,0.145006,4
0,1,0.594837,2
0,1,0.564391,1
0,0,0.257957,3
0,1,0.552750,6
0,0,0.128840,3
0,1,0.539338,0
0,1,0.594391,2
0,0,0.364500,0
0,1,0.575272,7
0,0,0.436643,3
0,1,0.571223,8
0,1,0.546662,3
0,1,0.552888,8
0,1,0.505978,9
0,0,0.239998,1
0,0,0.493958,8
0,0,0.489586,9
0,1,0.561223,9
0,0,0.418985,4
0,0,0.480690,9
0,1,0.508916,0
0,0,0.438252,4
0,0,0.124341,0
0,0,0.217817,3
0,1,0.526806,4
0,1,0.561134,9
0,0,0.468890,1
0,0,0.402735,9
0,1,0.575432,8
0,1,0.571516,8
0,0,0.265955,6
0,1,0.557063,6
0,0,0.398226,0
0,0,0.014755,7
0,0,0.332679,3
0,0,0.156314,9
0,0,0.460538,5
0,1,0.571555,8
0,1,0.539309,0
0,0,0.212131,4
0,0,0.488464,6
0,1,0.549765,2
0,1,0.551970,9
0,0,0.281616,8
0,0,0.494794,9
0,1,0.581874,0
0,1,0.561328,9
0,1,0.547862,8
0,1,0.530307,0
0,1,0.552516,9
0,0,0.483622,7
0,1,0.559395,6
0,1,0.565117,1
0,1,0.567306,1
0,0,0.317547,2
0,1,0.560674,2
0,1,0.552163,2
0,1,0.561094,1
0,1,0.647353,3
0,1,0.549343,2
0,1,0.530722,4
0,1,0.510159,4
0,1,0.550725,6
0,1,0.609933,3
0,1,0.586734,7
0,0,0.408600,2
0,0,0.435130,5
0,0,0.207348,8
0,0,0.253451,4
0,1,0.554003,6
0,1,0.547385,1
0,1,0.535492,5
0,0,0.399635,3
0,0,0.293893,9
0,1,0.549721,6
0,0,0.499317,1
0,1,0.551753,6
0,0,0.456524,8
0,0,0.361213,0
0,1,0.503712,2
0,1,0.636387,5
0,1,0.539582,1
0,0,0.377999,5
0,1,0.637576,0
0,0,0.354749,9
0,1,0.553084,1
0,1,0.573396,7
0,1,0.543240,6
0,0,0.362962,3
0,0,0.387096,3
0,1,0.568494,8
0,0,0.220184,3
0,1,0.522852,2
0,1,0.548642,6
0,0,0.174622,8
0,1,0.547665,6
0,1,0.563607,9
0,0,0.241854,6
0,0,0.393209,1
0,1,0.592408,7
0,1,0.538106,5
0,1,0.565058,2
0,1,0.605255,0
0,1,0.607571,3
0,1,0.546996,6
0,1,0.558422,0
0,1,0.561634,9
0,1,0.605799,7
0,1,0.580047,0
0,1,0.578036,2
0,0,0.467366,5
0,1,0.559773,9
0,1,0.634566,0
0,1,0.559575,9
0,0,0.395951,1
0,1,0.588463,3
0,1,0.553292,2
0,1,0.565786,2
0,0,0.246128,8
0,1,0.577608,7
0,1,0.533638,1
0,1,0.531417,1
0,0,0.330580,8
0,1,0.560736,2
0,1,0.573258,7
0,0,0.323498,6
0,1,0.611816,7
0,0,0.078053,4
0,0,0.435651,2
0,0,0.277964,9
0,0,0.077100,3
0,1,0.560778,1
0,0,0.486653,8
0,1,0.503256,5
0,0,0.345777,1
0,1,0.568060,9
0,1,0.585445,7
0,1,0.501801,2
0,1,0.571269,0
0,1,0.562297,7
0,1,0.527923,4
0,1,0.524718,3
0,0,0.377373,3
0,1,0.557752,1
0,0,0.371347,9
0,0,0.241823,5
0,0,0.211910,4
0,1,0.566233,1
0,1,0.680500,3
0,0,0.345433,9
0,0,0.185741,5
0,1,0.559291,2
0,1,0.546735,6
0,0,0.216608,1
0,0,0.188772,2
0,1,0.571745,8
0,0,0.366352,5
0,1,0.527050,1
0,0,0.316319,9
0,1,0.553759,9
0,1,0.565092,1
0,1,0.619915,2
0,1,0.557053,9
0,0,0.284926,5
0,0,0.243262,8
0,1,0.617543,2
0,0,0.434690,4
0,0,0.444618,3
0,1,0.569745,0
0,1,0.569117,8
0,0,0.111463,3
0,1,0.565094,2
0,0,0.097831,2
0,0,0.116429,2
0,1,0.529615,0
0,0,0.341585,1
0,0,0.449930,4
0,1,0.571434,8
0,1,0.546642,6
0,1,0.577220,8
0,0,0.373303,4
0,0,0.056885,5
0,1,0.570641,3
0,1,0.558219,0
0,1,0.553658,6
0,0,0.398615,5
0,1,0.572598,0
0,0,0.488481,2
0,0,0.469683,8
0,0,0.112008,3
0,1,0.567013,8
0,0,0.486288,7
0,0,0.225144,0
0,1,0.622426,4
0,1,0.573404,7
0,1,0.615700,4
0,0,0.233108,3
0,1,0.571812,0
0,1,0.566041,7
0,1,0.560048,9
0,0,0.405890,4
0,1,0.561045,9
0,0,0.215955,2
0,1,0.555984,6
0,1,0.539485,9
0,1,0.564553,2
0,0,0.496022,2
0,1,0.592725,0
0,0,0.499381,1
0,1,0.512759,1
0,1,0.577732,4
0,1,0.559478,9
0,1,0.633837,3
0,1,0.546997,4
0,1,0.535879,9
0,0,0.474700,7
0,1,0.579432,2
0,1,0.552487,5
0,0,0.393336,1
0,0,0.354278,4
0,1,0.556777,9
0,0,0.428563,3
0,0,0.421046,9
0,1,0.564309,1
0,0,0.490434,1
0,0,0.437947,9
0,1,0.533861,8
0,1,0.559464,9
0,1,0.555594,2
0,1,0.565164,1
0,1,0.543467,0
0,1,0.582084,7
0,1,0.568340,7
0,1,0.635959,0
0,1,0.565615,1
0,1,0.545832,9
0,1,0.565606,1
0,0,0.177079,8
0,1,0.549503,5
0,1,0.533099,1
0,1,0.546414,6
0,1,0.640901,0
0,0,0.115349,6
0,1,0.515960,4
0,1,0.544049,0
0,1,0.555154,7
0,1,0.543158,5
0,1,0.559100,6
0,1,0.530954,8
0,1,0.539911,9
0,0,0.437020,2
0,0,0.346847,5
0,0,0.411580,5
0,0,0.417469,4
0,0,0.484027,4
0,0,0.245148,3
0,1,0.561353,9
0,1,0.556076,6
0,1,0.571525,8
0,0,0.412143,7
0,0,0.235996,4
0,1,0.538591,5
0,0,0.031775,0
0,1,0.597677,3
0,1,0.533879,6
0,1,0.570736,8
0,1,0.535733,0
0,1,0.561204,9
0,1,0.598199,4
0,1,0.585130,4
0,0,0.489136,2
0,1,0.510743,9
0,1,0.558694,4
0,0,0.176595,5
0,0,0.278026,0
0,1,0.513891,8
0,1,0.513244,5
0,1,0.586003,7
0,1,0.609361,2
0,1,0.548939,6
0,1,0.506865,5
0,1,0.613648,0
0,0,0.456142,9
0,1,0.571910,0
0,1,0.546567,2
0,1,0.534906,5
0,0,0.490781,0
0,1,0.590169,0
0,1,0.539096,4
0,0,0.268029,3
0,1,0.556047,6
0,1,0.503372,9
0,1,0.560933,1
0,0,0.486757,5
0,1,0.560183,1
0,1,0.623283,5
0,1,0.559996,9
0,1,0.571788,0
0,1,0.567936,7
0,1,0.573126,7
0,0,0.261894,6
0,1,0.562165,7
0,1,0.568491,0
0,0,0.341040,8
0,1,0.549316,6
0,1,0.561865,9
0,1,0.569148,3
0,1,0.523339,8
0,0,0.143879,3
0,1,0.562066,0
0,1,0.500287,8
0,1,0.556740,6
0,1,0.548575,1
0,1,0.603395,4
0,1,0.531272,7
0,0,0.202944,2
0,1,0.516771,1
0,1,0.553887,8
0,1,0.619539,4
0,1,0.602681,3
0,0,0.254880,5
0,1,0.523361,9
0,1,0.565663,7
0,1,0.571854,8
0,0,0.257379,6
0,1,0.571725,7
0,1,0.576252,0
0,1,0.568724,0
0,1,0.573443,7
0,0,0.354633,1
0,1,0.567510,0
0,1,0.558653,9
0,1,0.571708,8
0,0,0.120120,4
0,1,0.596393,5
0,0,0.460476,6
0,1,0.571031,8
0,0,0.455429,3
0,0,0.496337,3
0,0,0.275446,3
0,1,0.554600,1
0,0,0.248786,5
0,0,0.173024,0
0,0,0.191629,5
0,0,0.498941,3
0,1,0.504345,1
0,1,0.547273,3
0,1,0.552934,6
0,0,0.305096,1
0,0,0.420594,3
0,1,0.559741,9
0,0,0.136500,2
0,0,0.131739,0
0,1,0.616022,5
0,1,0.565942,1
0,1,0.571217,8
0,1,0.537229,0
0,0,0.411387,4
0,0,0.324091,6
0,0,0.303641,2
0,0,0.478617,2
0,0,0.336226,6
0,0,0.439542,2
0,1,0.547277,9
0,1,0.522832,6
0,1,0.663256,3
0,1,0.551498,9
0,0,0.355459,2
0,0,0.197834,8
0,0,0.452896,3
0,1,0.546144,6
0,1,0.522156,1
0,1,0.594158,2
0,1,0.511172,3
0,1,0.568988,8
0,1,0.687401,3
0,1,0.594916,2
0,0,0.391169,6
0,1,0.619891,5
0,1,0.547972,9
0,0,0.477102,5
0,0,0.471948,6
0,1,0.557248,3
0,1,0.554179,9
0,0,0.282837,6
0,0,0.105766,2
0,1,0.527662,2
0,0,0.493274,9
0,1,0.569058,0
0,1,0.556844,6
0,1,0.557378,9
0,0,0.234646,0
0,1,0.551908,6
0,1,0.561759,7
0,0,0.049270,5
0,1,0.559925,8
0,1,0.572774,7
0,1,0.548737,6
0,1,0.574946,3
0,1,0.613171,2
0,1,0.530057,6
0,1,0.573275,7
0,1,0.586708,4
0,1,0.540661,3
0,1,0.549713,7
0,0,0.131374,4
0,0,0.109713,0
0,1,0.585246,5
0,1,0.573114,7
0,0,0.236621,5
0,1,0.592772,3
0,1,0.571375,8
0,1,0.573062,9
0,1,0.586516,2
0,1,0.571432,8
0,0,0.339271,4
0,0,0.152193,7
0,1,0.550737,4
0,0,0.399167,0
0,1,0.599151,2
0,1,0.570278,7
0,1,0.605492,2
0,1,0.564689,5
0,1,0.551272,6
0,1,0.558914,1
0,0,0.307749,4
0,1,0.561272,9
0,0,0.401909,1
0,1,0.557584,6
0,0,0.417920,6
0,1,0.547852,8
0,0,0.414847,7
0,0,0.250367,3
0,1,0.554363,1
0,0,0.379838,8
0,0,0.213849,2
0,0,0.190530,5
0,1,0.553480,8
0,1,0.560724,9
0,1,0.560441,9
0,1,0.556906,2
0,1,0.533748,8
0,1,0.541956,7
0,1,0.570941,8
0,1,0.561742,7
0,1,0.508877,1
0,0,0.202894,8
0,1,0.642613,3
0,1,0.561088,9
0,0,0.259911,7
0,0,0.371401,8
0,0,0.135815,2
0,1,0.552803,6
0,1,0.542437,6
0,1,0.659758,2
0,1,0.545655,5
0,1,0.500622,6
0,1,0.528320,3
0,0,0.485231,3
0,0,0.264687,8
0,0,0.186074,3
0,0,0.466343,3
0,1,0.609032,0
0,1,0.572444,0
0,0,0.324499,1
0,1,0.573465,7
0,0,0.376389,0
0,1,0.571492,8
0,1,0.572037,3
0,0,0.281414,4
0,1,0.504664,0
0,1,0.608528,2
0,0,0.226817,5
0,1,0.533440,8
0,1,0.546921,6
0,1,0.567757,5
0,1,0.607882,3
0,1,0.559266,9
0,1,0.559462,8
0,1,0.510253,5
0,1,0.666956,3
0,0,0.233018,5
0,0,0.182405,3
0,1,0.571838,8
0,0,0.428539,4
0,1,0.591556,3
0,1,0.559032,9
0,0,0.314171,3
0,1,0.562807,9
0,0,0.229375,6
0,1,0.556592,6
0,1,0.561992,2
0,1,0.581727,0
0,1,0.589073,0
0,1,0.524784,7
0,1,0.570757,8
0,0,0.106003,2
0,1,0.555932,6
0,1,0.565968,1
0,1,0.559320,6
0,0,0.395429,3
0,0,0.040889,5
0,1,0.524036,1
0,1,0.559446,0
0,1,0.532845,5
0,1,0.572968,7
0,1,0.544977,6
0,0,0.305409,3
0,1,0.540047,4
0,1,0.554440,2
0,1,0.564604,1
0,1,0.550369,6
0,1,0.517423,8
0,0,0.161073,3
0,1,0.548113,9
0,1,0.564589,8
0,1,0.518298,7
0,1,0.614572,5
0,1,0.565623,8
0,0,0.060663,6
0,1,0.570577,8
0,1,0.624228,2
0,0,0.339864,6
0,1,0.628364,5
0,1,0.597995,7
0,1,0.573658,7
0,0,0.437166,0
0,0,0.430411,9
0,0,0.180125,4
0,1,0.573725,7
0,1,0.509989,5
0,0,0.330101,5
0,1,0.624437,4
0,0,0.250186,2
0,0,0.393268,8
0,1,0.549129,6
0,1,0.555247,2
0,0,0.146174,1
0,0,0.463967,2
0,0,0.370129,2
0,0,0.107237,3
0,1,0.677016,3
0,1,0.598445,2
0,1,0.573433,7
0,0,0.444851,3
0,1,0.508737,2
0,0,0.399183,3
0,1,0.593396,4
0,0,0.470496,4
0,0,0.363886,6
0,0,0.117756,0
0,0,0.465348,7
0,0,0.386577,1
0,0,0.407125,3
0,1,0.546959,2
0,0,0.228426,7
0,1,0.533902,5
0,0,0.226739,2
0,0,0.413577,2
0,1,0.557187,8
0,1,0.617139,4
0,0,0.371102,4
0,1,0.561220,9
0,1,0.609170,2
0,1,0.560569,4
0,1,0.646193,3
0,0,0.428304,0
0,0,0.247562,7
0,0,0.411114,5
0,1,0.590501,2
0,0,0.488421,3
0,0,0.315394,6
0,0,0.387808,3
0,1,0.569606,9
0,1,0.555392,1
0,1,0.569902,8
0,1,0.563644,8
0,1,0.567266,8
0,1,0.550209,0
0,1,0.542855,0
0,1,0.569226,2
0,1,0.678010,3
0,0,0.279098,8
0,1,0.580972,7
0,0,0.450579,0
0,0,0.461261,0
0,1,0.522141,8
0,0,0.446934,4
0,1,0.625501,5
0,0,0.468921,8
0,1,0.560949,9
0,0,0.353565,1
0,1,0.546875,6
0,1,0.574855,7
0,1,0.578589,2
0,1,0.520483,3
0,1,0.567064,8
0,1,0.573885,7
0,0,0.099779,4
0,1,0.601469,5
0,0,0.464554,4
0,1,0.543990,3
0,0,0.253026,0
0,1,0.581410,7
0,0,0.454936,7
0,1,0.577831,7
0,1,0.560530,9
0,1,0.605075,3
0,1,0.553999,6
0,0,0.307424,6
0,1,0.547112,6
0,1,0.594748,3
0,1,0.523085,7
0,1,0.599092,2
0,1,0.593802,0
0,0,0.073710,3
0,0,0.406201,1
0,1,0.553250,2
0,0,0.420399,1
0,1,0.557333,8
0,1,0.616484,3
0,1,0.581253,0
0,1,0.514529,9
0,0,0.321592,4
0,1,0.569753,8
0,1,0.588403,9
0,1,0.508653,3
0,0,0.151460,7
0,1,0.571471,8
0,1,0.565777,8
0,1,0.552322,6
0,1,0.512003,4
0,0,0.471285,2
0,1,0.516707,3
0,0,0.380304,4
0,1,0.634376,5
0,0,0.460574,1
0,1,0.552526,8
0,1,0.589343,2
0,0,0.458836,1
0,1,0.571493,8
0,0,0.480379,4
0,1,0.573298,7
0,1,0.553441,6
0,0,0.480691,5
0,0,0.482042,5
0,1,0.570324,7
0,0,0.447442,4
0,1,0.591046,7
0,0,0.320231,4
0,1,0.540992,5
0,0,0.416938,2
0,1,0.557532,9
0,1,0.626466,2
0,0,0.435966,5
0,0,0.424555,1
0,0,0.291644,4
0,1,0.554630,6
0,1,0.552104,6
0,1,0.567602,8
0,0,0.306266,9
0,1,0.555748,9
0,0,0.232616,4
0,0,0.264362,3
0,1,0.571960,9
0,1,0.554503,9
0,0,0.477086,9
0,0,0.399861,4
0,0,0.094098,0
0,0,0.284052,3
0,0,0.344437,7
0,1,0.557475,1
0,0,0.312811,3
0,1,0.559741,0
0,1,0.566112,0
0,1,0.606840,0
0,0,0.369738,6
0,1,0.571849,8
0,0,0.352782,1
0,1,0.591453,7
0,1,0.572446,0
0,0,0.266271,7
0,1,0.589033,3
0,1,0.591883,7
0,0,0.497213,8
0,0,0.089681,2
0,1,0.561590,9
0,0,0.287020,4
0,1,0.546730,4
0,1,0.566403,1
0,0,0.421516,2
0,1,0.605036,2
0,0,0.446339,2
0,1,0.551667,4
0,1,0.546640,6
0,0,0.047542,5
0,1,0.560325,0
0,1,0.573283,7
0,1,0.546689,6
0,1,0.539831,6
0,1,0.598740,0
0,1,0.570096,8
0,1,0.624155,2
0,1,0.554390,9
0,0,0.258223,5
0,0,0.220664,2
0,1,0.556682,6
0,1,0.559136,9
0,0,0.463734,4
0,1,0.577254,2
0,0,0.343881,7
0,1,0.568911,8
0,1,0.579759,2
0,1,0.534092,7
0,1,0.565336,8
0,1,0.571865,8
0,1,0.544096,3
0,0,0.316908,2
0,0,0.460708,0
0,1,0.557777,9
0,1,0.582554,5
0,0,0.361833,5
0,1,0.598383,0
0,1,0.566220,1
0,1,0.586888,0
0,0,0.407286,9
0,0,0.373805,3
0,0,0.265443,8
0,1,0.622270,5
0,1,0.598847,4
0,1,0.557544,9
0,1,0.579575,7
0,1,0.573401,7
0,1,0.569652,8
0,1,0.564399,1
0,0,0.389578,4
0,0,0.434075,3
0,1,0.570446,8
0,1,0.556466,6
0,0,0.112014,3
0,0,0.146854,2
0,1,0.627812,2
0,1,0.636179,3
0,1,0.558698,9
0,1,0.562656,8
0,1,0.567086,0
0,1,0.634293,5
0,0,0.273634,2
0,1,0.570777,8
0,0,0.395617,9
0,0,0.370278,2
0,1,0.571750,8
0,0,0.299673,4
0,0,0.478919,3
0,0,0.217926,5
0,1,0.513311,5
0,0,0.437890,3
0,1,0.616394,4
0,1,0.608541,2
0,0,0.293062,5
0,1,0.560069,8
0,0,0.495229,3
0,1,0.559163,0
0,0,0.431491,8
0,0,0.496265,1
0,0,0.323339,8
0,0,0.219646,2
0,1,0.587811,0
0,1,0.536920,3
0,0,0.246626,1
0,1,0.564294,9
0,1,0.604872,0
0,0,0.368716,5
0,0,0.442834,9
0,1,0.573733,0
0,0,0.221305,1
0,1,0.567135,2
0,1,0.516935,3
0,1,0.501514,7
0,1,0.532849,7
0,0,0.476292,4
0,0,0.445546,4
0,1,0.547113,6
0,1,0.547052,6
0,1,0.561558,9
0,1,0.546717,4
0,0,0.467523,9
0,1,0.571761,8
0,1,0.567321,1
0,0,0.271672,4
0,0,0.361912,3
0,1,0.541865,9
0,0,0.401108,6
0,1,0.630087,5
0,0,0.440401,0
0,0,0.051785,2
0,1,0.633299,5
0,1,0.577320,7
0,0,0.455378,6
0,1,0.590697,4
0,1,0.547632,1
0,0,0.474180,4
0,1,0.646650,3
0,1,0.571277,8
0,1,0.569443,0
0,1,0.503425,6
0,0,0.463384,3
0,1,0.545383,3
0,0,0.499024,1
0,1,0.539242,9
0,1,0.636047,5
0,0,0.477940,0
0,1,0.558032,9
0,1,0.636575,0
0,1,0.569768,0
0,0,0.278229,0
0,1,0.586993,2
0,0,0.460522,2
0,0,0.009075,2
0,0,0.448697,3
0,1,0.557989,3
0,0,0.451304,5
0,1,0.603595,2
0,1,0.547842,9
0,1,0.509430,2
0,0,0.266365,5
0,1,0.549191,6
0,1,0.565932,1
0,0,0.496820,2
0,1,0.547572,0
0,1,0.598466,4
0,1,0.571208,0
0,1,0.552311,8
0,0,0.447295,3
0,0,0.481131,2
0,0,0.307237,3
0,1,0.557201,2
0,1,0.561092,9
0,1,0.560253,8
0,0,0.123810,3
0,1,0.667515,3
0,1,0.597603,4
0,1,0.576250,0
0,1,0.588506,7
0,1,0.570246,0
0,1,0.621693,3
0,1,0.571822,7
0,0,0.453199,1
0,1,0.580017,7
0,1,0.606568,3
0,1,0.565901,9
0,1,0.571829,8
0,1,0.571492,8
0,0,0.434798,5
0,1,0.597739,2
0,0,0.370227,6
0,1,0.544146,0
0,0,0.459340,1
0,1,0.603004,0
0,1,0.657707,3
0,1,0.558170,3
0,1,0.574710,7
0,1,0.567263,1
0,1,0.545739,3
0,1,0.568803,8
0,1,0.555924,7
0,1,0.553608,3
0,0,0.207074,4
0,1,0.558640,9
0,1,0.598295,2
0,1,0.570363,8
0,1,0.572379,7
0,0,0.444735,4
0,1,0.562433,1
0,0,0.304909,3
0,1,0.556427,6
0,1,0.571691,8
0,1,0.556321,9
0,1,0.636643,5
0,0,0.111422,5
0,1,0.504682,6
0,0,0.139710,0
0,0,0.222813,6
0,1,0.561619,9
0,1,0.558011,1
0,0,0.269838,4
0,1,0.556193,9
0,1,0.573417,7
0,0,0.343634,3
0,0,0.144234,5
0,1,0.538831,2
0,1,0.549407,8
0,0,0.215182,3
0,0,0.383681,4
0,1,0.572738,7
0,1,0.564345,1
0,0,0.446910,9
0,1,0.546498,6
0,0,0.079514,7
0,1,0.575945,4
0,1,0.626643,7
0,1,0.559570,9
0,1,0.577918,7
0,0,0.310659,7
0,1,0.537457,8
0,1,0.526962,5
0,1,0.550177,9
0,1,0.706640,3
0,1,0.551284,8
0,1,0.573456,7
0,1,0.594865,2
0,1,0.508219,9
0,1,0.559247,1
0,0,0.395596,5
0,0,0.009993,0
0,0,0.164094,7
0,1,0.507653,2
0,1,0.561288,9
0,1,0.553988,6
0,1,0.519882,7
0,1,0.533772,3
0,1,0.500596,8
0,1,0.618276,2
0,0,0.135781,2
0,1,0.571172,8
0,0,0.337012,4
0,1,0.542307,8
0,1,0.570789,0
0,1,0.573143,7
0,1,0.568005,7
0,1,0.561471,9
0,1,0.528372,1
0,1,0.518870,2
0,0,0.354852,4
0,1,0.611415,5
0,0,0.353342,1
0,1,0.534108,3
0,1,0.520414,3
0,1,0.556196,9
0,1,0.614946,4
0,0,0.230521,4
0,0,0.415048,5
0,0,0.285826,3
0,0,0.118449,9
0,0,0.163796,1
0,1,0.533885,3
0,0,0.300204,4
0,1,0.682497,3
0,1,0.573546,7
0,1,0.570008,8
0,1,0.535600,7
0,1,0.561567,7
0,1,0.566979,8
0,0,0.256101,5
0,1,0.575498,7
0,0,0.227098,5
0,1,0.611786,5
0,1,0.639202,3
0,0,0.378760,4
0,1,0.535763,7
0,1,0.563156,8
0,1,0.593374,0
0,1,0.574931,7
0,1,0.561740,1
0,0,0.497217,8
0,0,0.310079,4
0,1,0.539980,0
0,0,0.198168,1
0,1,0.566027,0
0,1,0.609814,5
0,1,0.543750,6
0,1,0.594410,2
0,1,0.555708,9
0,1,0.572086,8
0,1,0.552876,8
0,1,0.594596,7
0,1,0.573294,7
0,0,0.499710,8
0,0,0.297408,2
0,1,0.530414,1
0,1,0.688024,3
0,0,0.441819,8
0,1,0.549193,6
0,1,0.545687,0
0,0,0.307920,9
0,1,0.625067,4
0,0,0.383449,4
0,1,0.595965,4
0,1,0.590232,7
0,0,0.397262,2
0,0,0.228967,5
0,0,0.429476,3
0,1,0.535097,2
0,0,0.383532,2
0,1,0.512116,9
0,1,0.565611,1
0,1,0.573404,7
0,0,0.248083,5
0,1,0.632576,3
0,0,0.468152,6
0,1,0.509165,2
0,0,0.440556,4
0,1,0.577304,7
0,1,0.533338,0
0,1,0.532276,5
0,0,0.328653,1
0,1,0.557520,1
0,0,0.385098,4
0,0,0.489345,9
0,1,0.551386,4
0,1,0.631901,5
0,0,0.414104,8
0,0,0.222227,3
0,1,0.559849,8
0,1,0.570292,7
0,1,0.506599,6
0,0,0.294010,5
0,0,0.306714,7
0,1,0.555030,6
0,1,0.657717,3
0,0,0.483893,5
0,1,0.563021,5
0,1,0.625933,4
0,1,0.572438,7
0,0,0.272216,4
0,1,0.549461,6
0,1,0.616059,4
0,1,0.571846,8
0,1,0.521772,0
0,1,0.565817,0
0,1,0.571984,0
0,0,0.417441,0
0,0,0.349811,3
0,1,0.566011,8
0,0,0.405367,9
0,0,0.492242,2
0,1,0.539686,9
0,1,0.549379,9
0,1,0.523758,9
0,0,0.333705,3
0,0,0.267844,0
0,1,0.571711,7
0,1,0.619274,2
0,0,0.470588,7
0,1,0.544290,7
0,1,0.612561,4
0,1,0.520120,1
0,1,0.526823,0
0,1,0.574934,2
0,0,0.371257,5
0,0,0.367422,1
0,1,0.572941,0
0,0,0.442787,1
0,1,0.571823,8
0,1,0.596448,0
0,1,0.574122,0
0,1,0.563195,1
0,1,0.558099,9
0,1,0.530084,4
0,1,0.620673,2
0,0,0.396464,7
0,1,0.540226,5
0,1,0.570428,7
0,1,0.549837,6
0,1,0.557183,6
0,1,0.557210,6
0,1,0.636269,5
0,1,0.553821,4
0,1,0.558847,1
0,1,0.547199,6
0,1,0.548542,6
0,1,0.546573,6
0,0,0.499864,2
0,1,0.584309,0
0,1,0.596610,2
0,1,0.590233,3
0,1,0.572082,7
